군위 상매댁(군위남천고택),대구광역시 군위군 부계면 한밤5길 19,"경북 군위군 한밤마을의 남천고택은 고택 숙박 체험과 한옥 펜션 체험을 선택할 수 있는 곳이다. 한밤마을은 신라시대부터 형성된 마을로 천년의 세월을 품고 있다. 마을을 따라 구불구불 이어진 오래된 돌담 너머로 수백 년 된 고택들이 고개를 내밀고 있는 모습은 ‘아름다운 전통마을’이란 수식어를 붙이기에 손색없다. 남천고택은 마을에서 가장 규모가 큰 집이다. 지어진 시기는 1836년경(헌종 2)으로 추정되고, 조선 후기 실용주의 개념을 건축에 도입한 점이 곳곳에 보인다. 원래는 독특한 배치 형태를 이루고 있었으나 중문채와 아래채가 철거돼 현재는 ‘ㄷ’ 자형 안채와 일자형 사랑채, 사당이 남아 있다.

경상북도 민속문화재 제164호로 선정될 만큼 보존 가치가 높은 고택이다. 고택 숙박 체험은 사랑채와 건넌방, 문간방, 아래채방에서 할 수 있다. 사랑채 ‘쌍백당’은 2칸의 온돌방과 대청마루로 구성돼 있다. 새로 지은 한옥 펜션에는 내부에 화장실과 주방을 두었으며 방 2개짜리 큰방과 방 1개짜리 작은방이 있다. 국악·다도·농사 체험활동과 한식, 토종닭요리 등을 맛보는 미식 체험도 가능하다. 특히 한밤마을 안에는 볼거리도 다양하다. 임진외란 때 소실되었다가 다시 수리되어 현재에 이르고 있는 ‘대율리 대청’과 신라 불상인 ‘대율리 석불입상’, 아름드리 소나무 숲인 ‘대율리 송림’ 등은 꼭 둘러보자.",한실,가능,있음, ,
공감호스텔 동성로(공감동성로게스트하우스),대구광역시 중구 동성로12길 9(동문동),"대구 동성로 로제 게스트하우스는 지구를 지키는 친환경, 제로웨이스트 방식으로 운영되고 있다. 2024년 12월 31일까지 리뷰를 작성하면 딸기 장바구니를 증정하는 이벤트를 진행하고 있다. 지하철역과 가깝고, 동성로에 위치해 있어 편리한 여행을 즐길 수 있다. 욕실용품, 냉장고, 드라이기, 주방, 세탁시설 등 편리한 물품과 시설을 갖췄다.",양실,불가,있음,"공용주방, 세탁실",
한옥게스트하우스 '安(Ahn)',대구광역시 중구 국채보상로149길 98(동인동3가),"대구광역시 중구 동인동에 위치한 신축 한옥 게스트 하우스로 교통이 편리하고 김광석 거리, 별별 상상 칠성 야시장, 동성로 등 도보거리에 볼거리와 먹거리가 풍부하다.",한실,가능(도착전연락), , ,
대구 메리어트 호텔,대구광역시 동구 동부로26길 6,"일과 휴식을 위한 완벽한 서비스를 원하는 혁신 리더들에게 대구 메리어트 호텔은 완벽한 비즈니스와 활력을 불어넣는 경험을 제공하는 대구 최초의 메리어트 인터내셔널 5성급 호텔이다. 동대구역 복합환승센터, 대구 국제공항 등 도심 교통의 중심에 자리 잡고 있어 쇼핑센터와 관광명소 등 원하시는 목적지 어디라도 편하게 이동이 가능하다. 바쁜 하루를 보낸 후, 호텔로 돌아오면 편안하게 휴식을 취할 수 있는 안락한 객실과, 전 세계의 맛있는 미식을 즐길 수 있는 뷔페 '어반 키친', 모던 차이니스 레스토랑 '이스트 게이트'를 즐길 수 있다. 또한 다양한 액티비티를 즐길 수 있는 최첨단 피트니스센터와 넓은 실내 수영장, 고요한 스파가 당신의 휴식을 한 단계 업그레이드한다. 수준 높은 비즈니스를 위한 각양각색의 연회장이 마련되어 있으며, 특별한 M 클럽 라운지에서 다양한 영감을 얻을 수 있다. 대구 메리어트 호텔은 최상의 서비스와 컨디션을 제공함으로서 여행객들에게 최상의 만족도를 제공한다.", ,가능,"어반키친(뷔페레스토랑), 이스트게이트(중식당), 로비라운지(라운지)","세미나실, 스포츠시설, 사우나실, 뷰티시설, 식음료장, 휘트니스센터, 비지니스센터, 실내 수영장, 루프탑 수영장",
호텔 노블스테이(노블스테이),대구광역시 중구 국채보상로123길 23(동문동),"호텔 노블스테이는 대구시 중구 동문동에 자리 잡고 있다. 총 객실 수는 51개다. 객실은 스탠다드룸, 디럭스 트윈룸 A, 디럭스 트윈룸 B, 디럭스 트리플룸, 프리미엄 트윈룸 A, 프리미엄 트윈룸 B 등이 있다. 주차 가능하며, 각 객실에서 와이파이를 이용할 수 있다. 호텔 주변에는 중앙로역, 동성로 등이 있다.","스탠다드, 디럭스, 프리미엄", ,레스토랑, ,
한옥1957,대구광역시 중구 국채보상로101길 20-2,"대구 국채보상로에 있는 한옥 1957은 황토와 짚을 엮은 벽체와 황토기와를 지붕에 잇고 우리나라 홍송을 가공하여, 1957년에 지어진 집을 원형을 살려 복원한 공간이다. 대문을 들어서면 아기자기하게 꾸며진 미니정원이 반겨준다. 객실은 2인부터 최대 6인까지 묵을 수 있도록 아랫방, 건넌방, 대문채, 사랑방, 안방 총 5개로 구성되어 있다. 객실마다 화장실이 있어 편의성을 높였고, 주방은 공용으로 사용한다. 서문시장이 인근에 있다.",한실,가능,있음, ,
스테이 지안[한국관광 품질인증/Korea Quality],대구광역시 중구 달구벌대로447길 72-3,"스테이지안은 대구 도심 속 위치한 아늑하고 고즈넉한 한옥스테이다. ’한국으로 이사 온 외국인의 한옥라이프‘ 컨셉으로 평온과 행복을 담아 공간을 구성하였다. 내부는 거실, 주방, 침실, 욕실로 구성되어 있다. 특히 욕실에는 편백나무 욕조가 있어 은은한 편백향을 느끼며 여행의 피로를 풀기에 좋다. 유럽 가정식 브런치 스타일의 조식을 제공하는데, 조식 대신 와인을 선택할 수도 있다.",양실,가능,없음, ,
호텔크라페 성서점[한국관광 품질인증/Korea Quality],대구광역시 달서구 성서공단로11길 6-4,"호텔크라페 성서점은 대구 성서 산업단지와 가까운 곳에 위치한 부티크 호텔이다. 다양한 타입의 객실을 운영하고 있어 비즈니스 출장객과 가족 단위 고객이 이용하기에 펀리하다. 인근에 모다아울렛이 있어 쇼핑하기에 좋고,  차로 10분 거리에 영화․드라마 촬영지로 활용되는 계명대학교 성서캠퍼스가 있어 계명아트센터의 공연을 즐기기에도 좋다. 인근에 가을철 갈대밭 명소인 대명유수지가 있다.",양실,가능,있음,"PC, 루프탑, 수영장",
호텔드포레,대구광역시 달성군 가창로 891,"나무들이 내뿜는 음이온과 피톤치드가 가득한 숲속, 숲 내음, 바람 소리, 새소리, 풀잎 소리를 느끼며 휴식을 할 수 있는 친환경 숙박 시설이다. 호텔 드 포레는 편백나무와 황토 벽돌로 마감되어 머무는 것만으로도 힐링이 되는 건강한 쉼의 공간이다. 
주차장에 주차하고 픽업 카트를 타고 숙소로 이동하는 방식이므로 이용에 참고해야 한다. 내부에는 간이매점 같은 무인 판매 시설이 있으며 저녁 9시까지 이용할 수 있다. 부대시설로는 레스토랑과 카페가 있어 이용하기 좋으며 연회장도 운영하고 있다. 그리고 투숙객은 동물원과 식물원이 있는 네이처파크를 무료 관람할 수 있으며 워터파크가 옆에 있어 가족 단위로 방문하기 좋다.","스탠다드, 스위트, 온돌",가능, ,"영락(한식당), 네이처파크(동물원), 스파밸리(워터파크)",
엘리시아호텔,대구광역시 달서구 대곡동,"대구광역시 달서구 대곡동 소재 호텔이다. 호텔 주변 즐길 수 있는 곳은 차로 10분거리에 월광수변공원(3.6km), 두류공원운동장(8.6km), 에코파크 대구숲(10km)등이 있어 숙박만이 아니라 자연과 여가를 원하면 접근성이 좋다.
호텔 서비스로는 무료WIFI, 공동전자렌지, 24시간 프런트 데스크를 운영하며, 전 객실 방음 객실로 운영되며 금연 숙박시설이다.
또 전화로 객실 예약한 고객에게는 조식이 무료 제공되며 (외부 예약은 유료) 자체 세탁소가 있어 셀프 세탁도 가능하다.", ,있음,카페 / 횟집 / 레스토랑, ,
호텔 아젤리아,대구광역시 달성군 유가읍 용리,"2017년 10월 1일  개관한 아젤리아는 국내외 청소년 및 일반인들에게 비슬산의 자연을 힐링공간으로 제공하는 숙박시설이다.
달성군 비슬산에 위치하여 비슬산 자연휴양림, 비슬산 참꽃 군락지, 대견사 및 암괴류, 송해공원, 국립대구 과학관 등 달성군 곳곳의 명소를 가까이 즐길 수 있다
아젤리아는 달성 스위트 객실을 비롯하여 지상3층, 지하2층의 건물로써 총78개의 객실에 304명이 동시 숙박할 수 있으며 대강당, 중회의실, 카페테리아, 잔디광장, 야외인조잔디구장, 공용 세탁실 및 취사실, 편의점 등 각종 부대시설이 갖춰져 있어 세미나, 연수, 각종 대 · 소연회, 청소년수련회 등과 같은 행사에도 최적의 시설을 제공하고  있다.", ,있음(옥외20대),카페테리아 / 매점,카페테리아 / 공용세탁실 / 공용취사실 / 대강당 / 회의실,
브라운도트 호텔 대구수성점,"대구광역시 수성구 동대구로25길 33 (황금동)5, 6, 7,8층","브라운도트호텔 대구수성점은 대구 수성구에 위치한 프리미엄 호텔로, 황금역 인근에 위치하여 수성못, 들안길 먹거리타운, 대루어린이세상 등 주요관광지까지의 접근성이 매우 뛰어나다. 전객실 고급 메모리폼과 고급 침구류를 구비하여 안란한 휴식을 선사하고, 특히 스위트룸에는 주방과 테라스가 있어 야외 바비큐가 가능하다. 전 객실에서 넷플릭스도 시청할 수 있다. 8층에 프론트, 간단한 간식과 커피를 제공하는 카페테리아와 루프탑 이 있어 시티뷰를 감상할 수 있다.",양실,가능,있음,루프탑,
호텔 피에드 수성,대구광역시 수성구 알파시티1로4길 18 (대흥동)호텔 피에드 수성,"호텔 피에드 수성은 대구 알파시티 내에 위치한 비즈니스 호텔이다. 고품질의 서비스를 제공하기 위해 전객식에 스타일러와 공기청정기를 구비하고 있고, 욕조와 안마의자가 비치된 객실도 있다. 조식과 캡슐커피를 무료로 제공하고, 노트북도 대여가 가능하다. 바로 옆에 삼성라이온즈파크가 있어 야구를 관람하거나 피크닉을 즐기기에 좋고, 대중교통 이용이 편리하여 수성구의 다양한 볼거리를 즐기기에도 좋다.",양실,가능,있음, ,
호텔포레스트701,대구광역시 동구 동부로22길 86 (신천동),"호텔포레스트701은 동대구역에 위치한 호텔로, 2023 소비자평가우수업체이자 여성안심숙박업소이다. 동대구역에 위치하여 대구 중심지와 수성못 등의 번화가와 거리가 가깝다. 객실은 디럭스부터 스위트, 복층룸까지 다양해서 선택하기에 좋다. 전 객실에 고사양PC가 설치되어 있고 넷플릭스 시청이 가능하다. 호실에 따라 욕조와 안마의자가 있어 하루의 피로를 풀기에도 좋다 출장객은 비즈니스센터에서 컴퓨터, 프린트기, 팩스를 이용할 수 있다. 2층 카페에서 무료로 조식을 제공하는데, 특히 한식 조식에 대한 평이 좋다.",양실,가능,있음,세탁실,
자연닮은 치유농장,대구광역시 군위군 삼국유사면 화산산성길 65-1,"대구광역시 군위군에 있는 자연닮은 치유농장은 국내에서 손꼽히는 자연경관 속 치유를 경험할 수 있는 산촌 민박이 가능한 곳이다. 숙소가 해발 700m인 산꼭대기에 위치하고 있어 군위호 전망이 멋지다. 아침이면 멋진 운무와 함께 일출을 볼 수 있고, 저녁이면 아름다운 풍차 전망대에서 일몰도 감상하며, 밤에는 수놓아진 별들 속에서 자연 있는 그대로의 쉼을 경험할 수 있다. 운해를 보기 위해서는 일출 전에 나가보는 것이 팁이다. 또한, 주변에 산책로가 있어 가볍게 산책하기 좋다. 주변 여행지로는 리틀 포레스트 촬영 장소와 화본역이 있어 여행하기에 좋다.
네이버 카페를 통해 예약이 가능하며, 침구류와 식기류가 준비되지 않으므로 미리 챙겨가는 것을 추천한다.","목조공간, 황토너와집",가능, ,"세미나실, 공용샤워실",
2월 호텔 더시그니처 동성로점,대구광역시 중구 동일동,"대구 중구에 위치한 2월호텔 더시그니처 동성로점의 경우 최고의 장점으로는 대구 중심가에 위치하여 접근성이 매우 뛰어난 것이다. 호텔에서 경북대학교까지는 3.9km 떨어져 있으며, 6km 거리에는 엑스코도 있다.
서로 다른 컨셉으로 디자인 된 여러 타입의 객실과 헬스클럽, 4계절 야외 미온수 마레 풀 등의 다양한 레크리에이션 시설을 이용할 수 있으며 무료 무선 인터넷 및 바비큐 그릴 등 편의 시설과  24시간 프런트 운영, 짐보관 서비스가 마련되어 있다.
호텔 내 그랑제 레스토랑의 이그제큐티브 패키지는 오후에 저렴한 가격으로 식음료를 즐길 수 있으며, 싱글패키지, 커플 패키지, 커플 연말 패키지 등 다양한 숙박 패키지 상품이 있다.
차로 30분 이내에 대구 랜드마크인 앞산전망대를 비롯한 김광석거리, 대구 83타워, 국립대구박물관 등의 관광지 부터 서문시장 현대백화점 등 쇼핑 장소까지 가까운 위치이다.", ,있음,레스토랑 / 제과점,비지니스센터 / 미온수 풀 / 편의점,
애가 한옥 게스트하우스,대구광역시 중구 남산로2길 11-11 (남산동),"대구광역시에 자리한 애가한옥 게스트하우스는 과거로부터 현대에 이르기까지 켜켜이 쌓인 세월과 서로 마주하는 이색적인 풍경의 도시 한옥이다. 객실은 1인실부터 7인실까지 총 5개로 구성되어 있다. 모두 온돌방이고 개별 화장실이 있어 편의성을 높였다. 숙소 바로 옆에 지하철 3호선 남산역이 있어 교통 접근성 및 주요 명소로의 이동이 편리하고, 주변에 아트홀, 미술관 등 느긋하게 즐길거리가 많다. 합리적인 가격으로 가성비가 좋다.",한실,가능,있음,"워케이션 공간, 세탁실, 산책로",
스테이 원향,대구광역시 남구 이천로28길 27-2 (이천동),"대구 남구 이천동에 위치한 스테이원향은 한옥의 구조를 살리면서 멋과 편안함을 추구한 독채 한옥스테이다. 옛스러운 대문을 들어서면 정원 가운데의 큰 나무가 반겨준다. 내부는 침실 3개, 거실, 주방, 욕실로 구성되어 있고 최대 6인까지 묵을 수 있다. 스탠바이미, 닌텐도스위치, 보드게임 등도 구비되어 있어 함께 온 이들과 즐거운 시간을 보내기에도 좋다. 지하철 건들바위 역 3번 출구에서 도보 3분 거리에 있어 교통 접근성이 편리하다.",한실,가능,없음, ,
유니드호텔,대구광역시 달서구 이곡서로 86 (이곡동),"2020년 리모델링을 거쳐 새롭게 거듭난 비즈니스 호텔 입니다.
저희 유니드 호텔에서는 고객님의 니즈에 맞춰 다양한 종류의 객실을 운영 중입니다.
스탠다드, 디럭스, 디럭스 트윈, 스위트룸이 준비되어 있습니다.
또한 24시간 프론트 운영으로 고객님의 요구와 불편사항을 즉시 해결해드리고 있사오니 궁금하신 점이나 예약 관련 문의를 하실 경우 053)584-0036으로 연락 주십시오.

 더불어 저희 호텔에서는 고객님께서 안심하고 예약하여 머물다 가실 수 있도록 매일 매일 꼼꼼히 객실 내부 소독과 청결을 유지하고 있습니다.
소중한 고객님을 안전히 모실 수 있도록 항상 최선을 다하겠습니다. 감사합니다.

- 전 객실 65인치 TV, 공기청정기, 직수형비데+일체형변기, PC 설치
- 전 객실 스타일러, 욕조 설치 (스탠다드 제외)
- 로비에서 원두커피, 비스켓, 요구르트 무료 제공
- 24시간 프런트 운영
- 아침조식 무료제공(월요일휴무)
-체크인 15:00 (토요일은 17:00)
-체크아웃 12:00",양실,가능,있음,"마사지, 세탁실",
대구 수성 더 아르코 호텔 라이온즈파크점,대구광역시 수성구 알파시티1로40길 6 (대흥동),"대구 수성 더 아르코 호텔은 2023년에 신축된 3성급 호텔로, 고객에게 최상의 숙박 경험을 제공하는 공간이다. 인피니티풀과 자쿠지를 갖춘 이곳은 대구의 중심에서 편안한 휴식과 특별한 순간을 원하는 이들에게 완벽한 선택이 될 수 있다. 특히, 삼성 라이온즈파크, 대구 미술관, 대구 간송미술관 등과 가까워 문화와 스포츠를 함께 즐기기 좋은 위치적 이점을 갖추고 있다. 호텔 내부는 세련된 인테리어와 최신 시설을 자랑하며, 모든 객실은 편안한 숙면을 보장하는 침구와 현대적인 편의 시설을 갖추고 있다. 비즈니스 여행객과 가족 단위 방문객 모두에게 적합한 공간으로 설계되었으며, 조용하면서도 품격 있는 분위기를 제공한다.",디럭스 / 그랜드디럭스 / 프리미어 킹 / 그랜드프리미어 / 테라스스위트킹,가능,수성 두낫디스터브 브런치 레스토랑 카페 라이온즈파크점,세미나실 / 비즈니스센터 / 휘트니스센터 / 인피니티풀 / 자쿠지,
히로텔,대구광역시 중구 국채보상로 657-12(동인동2가),"대구 굿스테이 히로텔은 대구 중심부에 위치해 있으며, 지하철 1호선 중앙로역과 동성로 쇼핑가에서 도보로 약 15분 거리에 있다. 현대적인 서양식 객실과 전통적인 한국식 객실 모두는 무료 Wi-Fi 인터넷을 갖추고 있다. 24시간 운영되는 프런트 데스크와 무료 주차장의 이용이 가능하며 서울행 KTX 열차에 탑승할 수 있는 동대구역에서 차로 10분 거리다. 대구 국제공항은 차로 16분 거리에 있으며, 주변에는 다양한 현지 식당도 자리하고 있다. 주변 관광지로는 서문시장, 달성공원, 83타워 등이 있다.","온돌, 스탠다드, 슈페리어 더블/싱글",있음, , ,
까펠라 모텔,대전광역시 유성구 한밭대로492번길 16-32,"까펠라모텔은 깔끔하고 편안한 분위기에서 휴식을 취할 수 있는 숙박업소이다. 스탠다드룸, 금연룸, 시네마룸, VR룸, 편백피톤치드룸, 비즈니스트윈룸으로 구성되어 있으며, 모든 객실에 특별히 방역을 신경 쓰고 있다. 실내 인테리어가 전반적으로 차분하고 은은해 편안한 분위기를 자아낸다. 전 객실에는 PC가 설치되어 있으며 넷플릭스를 지원하고 있어 투숙객의 편의를 돋고 있다. 고객을 위한 랜덤 객실 특가 등 남아있는 객실을 저렴하게 이용할 수 있는 오늘의 특가 행사를 시행하고 있다. 또한, 대전 유성 복합 버스터미널에서 약 10분 거리 내에 위치하고 있어 접근성이 좋다.
주변 관광지로는 유성온천, 대전시립미술관, 이응노미술관, 대전엑스포시민광장 등이 있다.", ,가능, , ,
유성호텔,대전광역시 유성구 온천로 9,"유성호텔은 1915년 개관이래 최고의 서비스와 시설, 우아한 분위기로 전세계 손님들을 사로 잡았던 그 명성 그대로 임직원 모두가 낭만적인 신혼여행은 물론 편안하고 안락한 휴식을 즐길 수 있는 공간을 제공하고 있다. 내집처럼 편안하고 아늑한 침실은 충분한 휴식을 제공하며 소진한 심신의 원기를 충전할 수 있다. 소규모 세미나, 비즈니스 모임과 각종 미팅, 회담에 어울리는 첨단 회의 시설과 유성호텔만의 고품격 서비스를 제공하고 있다.","슈페리어, 디럭스, 스위트",가능,"한·중식당, 뷔페, 로비라운지","대·중·소 연회장, 남·여 대온천탕, 실내 수영장, 에어로빅실, 건강진단실, 비즈니스센터, 웨딩홀",
호텔 인터시티,대전광역시 유성구 온천로 92,"호텔 인터시티는  대전 유성구 봉명동에 위치하고 있으며 금강의 지류 중 하나인 갑천변에 위치하여 탁 트인 전망으로 대전을 한눈에 바라볼 수 있으며, 고객들의  편안하고 안락한 휴식을 제공하여 성공적인 비즈니스와 여행의 즐거움을 더하는 호텔이다. 100% 천연 온천수만을 사용하는 온천탕과 다양한 메뉴를 제공하는 양식당, 한식당 및 다양한 연회 행사를 치를 수 있는 대·중·소연회장을 구비하고 있다.<br>전 객실 초고속 인터넷 전용회선을 설치하였으며, 연회(세미나)장에는 자유롭게 이용할 수 있는 인터넷망 인프라를 구축하였다. 또한, 전 객실 금고 설치 및 고객의 호텔 이용에 불편이 없도록 주차장을 완비하는 등 고객의 다양한 욕구에 부응하고 있으며 내 집같이 편안히 이용할 수 있도록 언제나 준비하고 있는 앞서가는 호텔이다. 호텔 인터시티는 216개의 객실을 보유한 특2급 호텔로서 천혜의 라듐온천으로 유명한 유성온천 관광지의 중심에 자리하고 있다.","프리미어, 프리미어 패밀리, 코너디럭스, 스위트, 프리미어스위트",주차 가능,"예뜰(2F), 더뷰(2F)","온천사우나(별관 2~3F), 휘트니스클럽(별관 4F), 비즈니스 센터(1F), 연회장, 웨딩홀",
굿모닝레지던스호텔휴,대전광역시 서구 둔산로73번길 21(둔산동),"대전 둔산로에 위치한 굿모닝레지던스호텔휴는 밝고 편안한 객실과 맛있는 조식을 제공하고, 장기고객을 위해 취사 시설, 세탁기 및 각종 가전제품을 갖췄다. 시청역이나 고속버스 대전 정부청사 터미널에 가까이 위치해 있어 교통이 편리하고, 합리적인 가격에 숙박할 수 있다. 세미나실(회의실)도 있어 기업체나 협회에서 회의공간으로도 이용할 수 있다.",양실,가능,있음,"편의점, 세탁실",
롯데시티호텔 대전,대전광역시 유성구 엑스포로123번길 33(도룡동),"동북아의 대표적인 연구개발과 교육의 허브이며, 첨단 과학 기술의 메카이자 대한민국의 실리콘밸리인 대전에 위치한 롯데시티호텔대전은 2014년 3월에 오픈하였다. 대전 컨벤션센터 앞에 위치한 18층 규모의 호텔로서 모던한 디자인의 304개의 객실, 아름다운 스카이뷰를 자랑하는 고급 레스토랑 및 다목적 연회장을 보유하고 있으며, 기업체 세미나 및 학술회의 행사에 최적의 프리미엄 호텔이다.", ,가능,"C-Cafe(레스토랑 18F), C'Lounge(2F)","휘트니스 센터(2F), 비즈니스 센터(1F), 회의실(1F), 코인 런드리(2F), 웨딩홀, 컨벤션홀",
베니키아 테크노밸리 호텔,대전광역시 유성구 테크노중앙로 57,"베니키아 테크노밸리 호텔은 대전시 테크노밸리 산업단지와 신탄진공단의 중간지점에 위치하고 있으며 편암함과 차별화로 감각적인 객실과 헬스클럽, 미니골프연습장, 세미뷔페 조식, 중식당, 세미나룸까지 갖추고 특별한 만남을 기다리고 있다.","스탠다드, 슈페리어, 디럭스, 스위트",주차가능,"그린 브라우니(카페), 고려정(한식당)","세미나실, 연회장, 비즈니스 코너, 농협 한삼인",
디 엠프레스 호텔,대전광역시 서구 한밭대로570번길 29-20(월평동),"디 엠프레스 호텔은 대전 중심가에 위치한 신개념 비즈니스 호텔로서, 품격있는 서비스와 경제적인 가격, 우수한 입지조건을 바탕으로 방문 목적과 상관없이 최고의 만족감을 선사한다. 대전 도시철도 1호선 월평역과 인접해 있어 대중교통 이용이 편리하고, 주변환경이 쾌적하여 관광 또는 비즈니스 여행시 가장 적합한 호텔이다.
최고급 건축자재를 사용하여 시공한 현대적인 건물과 아기자기하고 세련된 인테리어, 깨끗하고 넓은 객실은 여행의 피곤함과 스트레스를 훌훌 날려 버릴 수 있는 아늑함과 편안함을 선사한다. 또한 모든 객실에서 WiFi 사용이 가능하며, 비즈니스 여행객을 위하여 초고속 인터넷을 무료로 사용할 수 있는 비즈니스 센터가 준비되어 있다.
디 엠프레스 호텔은 항상 초심을 잃지 않고 고객을 최우선으로 생각하는 서비스 정신을 바탕으로 고객 여러분들께 큰 만족을 드리기 위해 항상 노력한다.","스텐다드 더블룸, 디럭스 더블/트윈룸, 테라스 더블룸, 럭셔리 스위트, 로얄 스위트",가능,레스토랑,비즈니스 센터,
크리스탈레지던스호텔,대전광역시 중구 대종로452번길 38,"대전 원도심에 자리한 크리스탈레지던스호텔은 여행객은 물론 외국인 체류자, 장․단기 출장객에게 딱 맞는 체류형 비즈니스호텔이다. 한실․침실형 객실 및 파티룸 등 다양한 객실을 구비했다. 객실 내 세탁기와 취사시설이 있고, 비즈니스 고객을 위해 1층 로비에 미팅공간을 갖췄다. 대전역 인근이자 지하철 중앙로역에서 도보 9분 거리에 있어 교통이 편리하다. 인근에 있는 으능정 사거리 스카이로드를 꼭 보기를 추천한다.",양실,가능,없음,"PC, 편의점",
호텔 더 에이치(Hotel The H),대전광역시 대덕구 신탄진동로23번길 58,"호텔더에이치는 대전 신탄진역에 근접한 비즈니스호텔로, 합리적인 가격과 품격 있는 서비스를 제공한다. 펜트룸은 바비큐와 캠프파이어, 취사가 가능하고, 룸 전용 테라스와 수영장을 갖춰 회식과 가족모임 공간으로 활용하기 좋다. 장애인 화장실을 갖춘 객실도 있다. 1층 카페에서 무료 조식을 제공하고, 공용 PC와 프린터를 갖춘 비즈니스센터도 운영한다. 도보 20분 거리에 금강로하스에코공원이 있어 산책을 즐길 수 있다.",양실,가능,있음,카페,
호텔 오노마 (대전 오토그래프 컬렉션 호텔),대전광역시 유성구 엑스포로 1 (도룡동),"대전에 위치한 호텔 오노마는 대전 엑스포타워의 총 15개 층으로 이뤄져 있다. 대전 신세계 백화점 ‘아트 앤 사이언스’와 바로 연결되어 있다. 쇼핑과 먹거리뿐 아니라 복합문화시설을 즐기기 좋다. 수영장과 피트니스 시설, 객실, 레스토랑을 갖추고 있다.","디럭스, 스위트", ,"Town House, Town House Bar, Onoma Cafe, Onoma Lounge","구내 피트니스 센터, 수영장",
호텔스카이파크 대전1호점,대전광역시 유성구 테크노중앙로 161,"호텔 스카이파크 대전 1호점은 첨단 과학기술의 메카인 대덕 테크노밸리 인근에 자리 잡고 있다. 대전 현대 프리미엄 아울렛 안에 위치해 다양한 문화생활, 쇼핑, 휴식을 함께 즐길 수 있는 호텔이다. 성공적인 비즈니스를 위해 개인별 맞춤 서비스와 내 집 같은 편안함을 제공하고 있어 인기다. 호텔은 북대전IC에서 가까운 거리에 있다.", ,주차가능, ,"더테이블(조식뷔페), 미팅룸, 세탁실, 회의실, 바베큐장",
대전라마다호텔,대전광역시 유성구 계룡로 127 라마다호텔,"대전라마다호텔은 대전광역시 유성구 봉명동에 있다. 현대적인 감각이 돋보이는 외관과 세련된 분위기를 연출하는 인테리어가 눈에 띈다. 객실은 Boutique Double, Hollywood King, Standard Twin, Deluxe Twin, Ramada Suite, Ramada Triple로 6가지로 구분된다. 객실 총수는 222개다. 부대시설로는 무료 초고속 유무선 인터넷, 데스크탑, 프린터를 사용할 수 있는 비즈니스 센터, 개인 운동복과 운동화를 지참하면 이용할 수 있는 피트니스센터 등이 있다. 유성IC에서 가깝고, 주변에 유성온천공원, 엑스포다리와 가수원교를 잇는 갑천누리길1코스가 있다.", , , , ,
나봄 S&HOTEL,대전광역시 유성구 테크노중앙로 69,"나봄 S&HOTEL은 대전광역시 유성구 관평동에 있다. 현대적인 감각이 돋보이는 외관과 세련된 분위기를 연출하는 인테리어가 눈에 띈다. 객실 형태는 로얄, 디럭스, 슈페리어, 스위트로 나뉘며, 객실 수는 75개다. 부대시설로는 오전 7시부터 오후 10시까지 영업하는 음식점 남도복국이 있다. 북대전IC에서 가깝고, 주변에 티놀자애니멀파크와 한국도로공사회덕메타세쿼이아길이 있다.", , , , ,
호텔3월,대전광역시 서구 둔산중로32번길 29 (둔산동),"대전 둔산동에 위치한 호텔3월은 부티크 호텔로, 유럽풍 인테리어에 최고급 시몬스 침대를 구비하여 연인이나 출장객 등 다양한 고객이 찾는다. 객실은 일반실, 프라이빗한 옥상정원이 있는 복층형, 하늘마당이 있는 파티룸 등 다양한 타입으로 구성되어 있다. 전 객실에 대리석 욕조가 있어 피로를 풀기에 좋고, 지하 1층에는 넓은 주차장이 있어 주차가 편리하다. 시청역 도보 2분 거리에 있어 주변 관광지, 쇼핑몰, 백화점 등으로 이동이 편리하다.",양실,가능,있음,"룸서비스, 일부 객실 테라스 보유",
스탕달호텔,대전광역시 유성구 온천북로 14,"스탕달호텔은 대전광역시 유성구 봉명동에 있다. 현대적인 감각이 돋보이는 외관과 세련된 분위기를 연출하는 인테리어가 눈에 띈다. 객실은 Presidential Suite Penthouse 등 7가지 형태로 구분되며, 객실 총수는 70개다. 부대시설로는 모던한 분위기의 이탈리안 레스토랑인 14번길 Restaurant이 있다. 전문 이탈리아 요리는 물론 대중적인 요리고 맛볼 수 있다. 유성IC에서 가깝고, 주변에 유성온천 공원, 엑스포다리와 가수원교를 잇는 갑천 누리길 1코스가 있다.", , , , ,
자우리호텔,대전광역시 유성구 계룡로 157,"자우리호텔은 대전광역시 유성구 봉명동에 있다. 현대적인 감각이 돋보이는 외관과 세련된 분위기를 연출하는 인테리어가 눈에 띈다. 객실은 스탠더드, 트윈룸, 디자인룸, 바디프랜드 5가지로 이루어져 있다. 객실 총수는 42개다. 아침 식사를 할 수 있는 식당, 셀프로 이용할 수 있는 커피 머신 등의 부대시설도 갖추어져 있다. 유성 IC에서 가깝고, 주변에 유성온천공원, 엑스포다리와 가수원교를 잇는 갑천누리길 1코스가 있다.", , , , ,
